DESCRICAO DA CLASSE,SIGLA DA CLASSE,DESCRICAO DO TIPO 1,SIGLA DO TIPO 1,CODIGO DO AGRUPADOR,DESCRICAO DO AGRUPADOR,CODIGO  DA COMPOSICAO,DESCRICAO DA COMPOSICAO,UNIDADE,ORIGEM DE PREÇO,CUSTO TOTAL,VINCULO
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97330,"TUBO EM COBRE FLEXÍVEL, DN 5/8"", COM ISOLAMENTO, INSTALADO EM RAMAL DE ALIMENTAÇÃO DE AR CONDICIONADO COM CONDENSADORA INDIVIDUAL – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"45,98",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97331,"TUBO EM COBRE FLEXÍVEL, DN 1/4"", COM ISOLAMENTO, INSTALADO EM RAMAL DE ALIMENTAÇÃO DE AR CONDICIONADO COM CONDENSADORA CENTRAL – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"17,94",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97332,"TUBO EM COBRE FLEXÍVEL, DN 3/8"", COM ISOLAMENTO, INSTALADO EM RAMAL DE ALIMENTAÇÃO DE AR CONDICIONADO COM CONDENSADORA CENTRAL – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"30,63",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97333,"TUBO EM COBRE FLEXÍVEL, DN 1/2"", COM ISOLAMENTO, INSTALADO EM RAMAL DE ALIMENTAÇÃO DE AR CONDICIONADO COM CONDENSADORA CENTRAL – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"38,19",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97334,"TUBO EM COBRE FLEXÍVEL, DN 5/8”, COM ISOLAMENTO, INSTALADO EM RAMAL DE ALIMENTAÇÃO DE AR CONDICIONADO COM CONDENSADORA CENTRAL   FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"46,42",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97335,"TUBO EM COBRE RÍGIDO, DN 22 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM PRUMADA – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"47,26",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97336,"TUBO EM COBRE RÍGIDO, DN 28 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM PRUMADA – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"59,98",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97337,"TUBO EM COBRE RÍGIDO, DN 35 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM PRUMADA – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"89,86",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97338,"TUBO EM COBRE RÍGIDO, DN 42 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM PRUMADA – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"107,98",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97339,"TUBO EM COBRE RÍGIDO, DN 54 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM PRUMADA – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"116,27",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97340,"TUBO EM COBRE RÍGIDO, DN 66 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM PRUMADA – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"116,94",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97341,"TUBO EM COBRE RÍGIDO, DN 15 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM RAMAL DE DISTRIBUIÇÃO – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"33,04",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97342,"TUBO EM COBRE RÍGIDO, DN 22 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM RAMAL DE DISTRIBUIÇÃO– FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"51,14",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97343,"TUBO EM COBRE RÍGIDO, DN 28 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM RAMAL DE DISTRIBUIÇÃO– FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"64,13",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97344,"TUBO EM COBRE RÍGIDO, DN 15 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"41,55",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97345,"TUBO EM COBRE RÍGIDO, DN 22 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"65,76",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97346,"TUBO EM COBRE RÍGIDO, DN 28 MM, CLASSE A, SEM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"84,08",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97347,"TUBO EM COBRE RÍGIDO, DN 22 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM PRUMADA – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"56,80",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97348,"TUBO EM COBRE RÍGIDO, DN 28 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM PRUMADA – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"78,35",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97349,"TUBO EM COBRE RÍGIDO, DN 35 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM PRUMADA – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"112,72",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97350,"TUBO EM COBRE RÍGIDO, DN 42 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM PRUMADA – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"136,81",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97351,"TUBO EM COBRE RÍGIDO, DN 54 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM PRUMADA – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"189,01",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97352,"TUBO EM COBRE RÍGIDO, DN 66 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM PRUMADA – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"244,79",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97353,"TUBO EM COBRE RÍGIDO, DN 15 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM RAMAL DE DISTRIBUIÇÃO – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"38,69",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97354,"TUBO EM COBRE RÍGIDO, DN 22 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM RAMAL DE DISTRIBUIÇÃO– FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"60,68",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97355,"TUBO EM COBRE RÍGIDO, DN 28 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM RAMAL DE DISTRIBUIÇÃO– FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"82,50",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97356,"TUBO EM COBRE RÍGIDO, DN 15 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"47,20",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97357,"TUBO EM COBRE RÍGIDO, DN 22 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"75,30",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97358,"TUBO EM COBRE RÍGIDO, DN 28 MM, CLASSE I, SEM ISOLAMENTO, INSTALADO EM RAMAL E SUB-RAMAL – FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"102,45",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97498,"TUBO DE AÇO GALVANIZADO COM COSTURA, CLASSE MÉDIA, DN 25 (1""), CONEXÃO ROSQUEADA, INSTALADO EM REDE DE ALIMENTAÇÃO PARA HIDRANTE - FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"26,81",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97535,"TUBO DE AÇO GALVANIZADO COM COSTURA, CLASSE MÉDIA, CONEXÃO ROSQUEADA, DN 25 (1""), INSTALADO EM REDE DE ALIMENTAÇÃO PARA SPRINKLER - FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"30,68",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMICILIAR,0179,,,97536,"TUBO DE AÇO GALVANIZADO COM COSTURA, CLASSE MÉDIA, CONEXÃO ROSQUEADA, DN 25 (1""), INSTALADO EM RAMAIS  E SUB-RAMAIS DE GÁS - FORNECIMENTO E INSTALAÇÃO. AF_12/2015",M,COEFICIENTE DE REPRESENTATIVIDADE,"39,59",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72293,CAP PVC ESGOTO 50MM (TAMPÃO) - FORNECIMENTO E INSTALAÇÃO,UN,COEFICIENTE DE REPRESENTATIVIDADE,"6,07",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72294,CAP PVC ESGOTO 75MM (TAMPÃO) - FORNECIMENTO E INSTALAÇÃO,UN,COEFICIENTE DE REPRESENTATIVIDADE,"9,09",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72295,CAP PVC ESGOTO 100MM (TAMPÃO) - FORNECIMENTO E INSTALAÇÃO,UN,COEFICIENTE DE REPRESENTATIVIDADE,"12,52",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72306,"COTOVELO DE AÇO GALVANIZADO 4"" - FORNECIMENTO E INSTALAÇÃO",UN,COEFICIENTE DE REPRESENTATIVIDADE,"181,69",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72307,"COTOVELO DE AÇO GALVANIZADO 5"" - FORNECIMENTO E INSTALAÇÃO",UN,COEFICIENTE DE REPRESENTATIVIDADE,"253,49",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72313,"COTOVELO DE AÇO GALVANIZADO 6"" - FORNECIMENTO E INSTALAÇÃO",UN,COEFICIENTE DE REPRESENTATIVIDADE,"584,56",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72482,"UNIAO DE ACO GALVANIZADO 4"" - FORNECIMENTO E INSTALACAO",UN,COEFICIENTE DE REPRESENTATIVIDADE,"252,49",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72619,"LUVA DE ACO GALVANIZADO 4"" - FORNECIMENTO E INSTALACAO",UN,COEFICIENTE DE REPRESENTATIVIDADE,"105,81",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72620,"LUVA DE ACO GALVANIZADO 5"" - FORNECIMENTO E INSTALACAO",UN,COEFICIENTE DE REPRESENTATIVIDADE,"183,48",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72621,"LUVA DE ACO GALVANIZADO 6"" - FORNECIMENTO E INSTALACAO",UN,COEFICIENTE DE REPRESENTATIVIDADE,"293,51",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72667,"LUVA REDUCAO ACO GALVANIZADO 4X2.1/2"" - FORNECIMENTO E INSTALACAO",UN,COEFICIENTE DE REPRESENTATIVIDADE,"147,17",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72668,"LUVA REDUCAO ACO GALVANIZADO 4X2"" - FORNECIMENTO E INSTALACAO",UN,COEFICIENTE DE REPRESENTATIVIDADE,"146,33",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72669,"LUVA REDUCAO ACO GALVANIZADO 4X3"" - FORNECIMENTO E INSTALACAO",UN,COEFICIENTE DE REPRESENTATIVIDADE,"151,27",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72681,"NIPLE DE ACO GALVANIZADO 4"" - FORNECIMENTO E INSTALACAO",UN,COEFICIENTE DE REPRESENTATIVIDADE,"103,09",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72682,"NIPLE DE ACO GALVANIZADO 5"" - FORNECIMENTO E INSTALACAO",UN,COEFICIENTE DE REPRESENTATIVIDADE,"205,08",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72683,"NIPLE DE ACO GALVANIZADO 6"" - FORNECIMENTO E INSTALACAO",UN,COEFICIENTE DE REPRESENTATIVIDADE,"328,03",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72719,"TE DE ACO GALVANIZADO 4"" - FORNECIMENTO E INSTALACAO",UN,COEFICIENTE DE REPRESENTATIVIDADE,"227,41",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72720,"TE DE ACO GALVANIZADO 5"" - FORNECIMENTO E INSTALACAO",UN,COEFICIENTE DE REPRESENTATIVIDADE,"311,81",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,72721,"TE DE ACO GALVANIZADO 6"" - FORNECIMENTO E INSTALACAO",UN,COEFICIENTE DE REPRESENTATIVIDADE,"668,79",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89358,"JOELHO 90 GRAUS, PVC, SOLDÁVEL, DN 20MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"6,24",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89359,"JOELHO 45 GRAUS, PVC, SOLDÁVEL, DN 20MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"6,52",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89360,"CURVA 90 GRAUS, PVC, SOLDÁVEL, DN 20MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"7,68",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89361,"CURVA 45 GRAUS, PVC, SOLDÁVEL, DN 20MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"7,22",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89362,"JOELHO 90 GRAUS, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"7,40",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89363,"JOELHO 45 GRAUS, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"7,99",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89364,"CURVA 90 GRAUS, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"9,21",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89365,"CURVA 45 GRAUS, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"8,66",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89366,"JOELHO 90 GRAUS COM BUCHA DE LATÃO, PVC, SOLDÁVEL, DN 25MM, X 3/4” INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"12,45",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89367,"JOELHO 90 GRAUS, PVC, SOLDÁVEL, DN 32MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"9,94",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89368,"JOELHO 45 GRAUS, PVC, SOLDÁVEL, DN 32MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"11,61",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89369,"CURVA 90 GRAUS, PVC, SOLDÁVEL, DN 32MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"13,67",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89370,"CURVA 45 GRAUS, PVC, SOLDÁVEL, DN 32MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"11,26",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89371,"LUVA, PVC, SOLDÁVEL, DN 20MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"4,61",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89372,"LUVA DE CORRER, PVC, SOLDÁVEL, DN 20MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"10,09",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89373,"LUVA DE REDUÇÃO, PVC, SOLDÁVEL, DN 25MM X 20MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"5,10",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89374,"LUVA COM BUCHA DE LATÃO, PVC, SOLDÁVEL, DN 20MM X 1/2”, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"8,08",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89375,"UNIÃO, PVC, SOLDÁVEL, DN 20MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"9,87",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89376,"ADAPTADOR CURTO COM BOLSA E ROSCA PARA REGISTRO, PVC, SOLDÁVEL, DN 20MM X 1/2”, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"4,66",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89377,"CURVA DE TRANSPOSIÇÃO, PVC, SOLDÁVEL, DN 20MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"7,31",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89378,"LUVA, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"5,44",CAIXA REFERENCIAL
INSTALACOES HIDRO SANITARIAS,INHI,CONEXOES,0180,,,89379,"LUVA DE CORRER, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014",UN,COEFICIENTE DE REPRESENTATIVIDADE,"12,75",CAIXA REFERENCIAL
